5.835375e+05 5.243063e+06 1.377500e+03
5.835375e+05 5.244163e+06 1.542500e+03
5.835375e+05 5.245863e+06 1845
5.835875e+05 5.243013e+06 1295
5.835875e+05 5.244163e+06 1.542500e+03
5.835875e+05 5.244163e+06 1570
5.835875e+05 5.244163e+06 1.597500e+03
5.835875e+05 5.245863e+06 1845
5.836375e+05 5.243013e+06 1295
5.836375e+05 5.244163e+06 1.597500e+03
5.836375e+05 5.245863e+06 1.817500e+03
5.836375e+05 5.245863e+06 1845
5.836375e+05 5.245913e+06 1.817500e+03
5.836875e+05 5.242913e+06 1295
5.836875e+05 5.242963e+06 1295
5.836875e+05 5.243013e+06 1295
5.836875e+05 5.244163e+06 1.597500e+03
5.836875e+05 5.245913e+06 1.817500e+03
5.836875e+05 5.245963e+06 1.817500e+03
5.836875e+05 5.246013e+06 1.817500e+03
5.837375e+05 5.242813e+06 1295
5.837375e+05 5.242863e+06 1295
5.837375e+05 5.242913e+06 1295
5.837375e+05 5.244163e+06 1.597500e+03
5.837375e+05 5.244163e+06 1625
5.837375e+05 5.246013e+06 1.817500e+03
5.837875e+05 5.242813e+06 1295
5.837875e+05 5.244163e+06 1625
5.837875e+05 5.246013e+06 1.817500e+03
5.838375e+05 5.242813e+06 1295
5.838375e+05 5.244163e+06 1625
5.838375e+05 5.244163e+06 1.652500e+03
5.838375e+05 5.245913e+06 1790
5.838375e+05 5.245963e+06 1790
5.838375e+05 5.246013e+06 1790
5.838375e+05 5.246013e+06 1.817500e+03
5.838875e+05 5.242813e+06 1295
5.838875e+05 5.244163e+06 1.652500e+03
5.838875e+05 5.245913e+06 1790
5.839375e+05 5.242813e+06 1295
5.839375e+05 5.244163e+06 1.652500e+03
5.839375e+05 5.245563e+06 1.817500e+03
5.839375e+05 5.245563e+06 1845
5.839375e+05 5.245563e+06 1.872500e+03
5.839375e+05 5.245563e+06 1900
5.839375e+05 5.245563e+06 1.927500e+03
5.839375e+05 5.245613e+06 1.817500e+03
5.839375e+05 5.245913e+06 1790
5.839875e+05 5.242813e+06 1295
5.839875e+05 5.244113e+06 1.652500e+03
5.839875e+05 5.244163e+06 1.652500e+03
5.839875e+05 5.245613e+06 1.817500e+03
5.839875e+05 5.245913e+06 1790
5.840375e+05 5.242813e+06 1295
5.840375e+05 5.244113e+06 1.652500e+03
5.840375e+05 5.245613e+06 1.817500e+03
5.840375e+05 5.245863e+06 1790
5.840375e+05 5.245913e+06 1790
5.840375e+05 5.246813e+06 1.652500e+03
5.840375e+05 5.246863e+06 1.652500e+03
5.840375e+05 5.246913e+06 1.652500e+03
5.840375e+05 5.246963e+06 1.652500e+03
5.840375e+05 5.247013e+06 1.652500e+03
5.840375e+05 5.247013e+06 1680
5.840375e+05 5.247013e+06 1.707500e+03
5.840375e+05 5.247013e+06 1735
5.840375e+05 5.247013e+06 1.762500e+03
5.840875e+05 5.242813e+06 1295
5.840875e+05 5.244113e+06 1.652500e+03
5.840875e+05 5.245613e+06 1.817500e+03
5.840875e+05 5.245663e+06 1790
5.840875e+05 5.245663e+06 1.817500e+03
5.840875e+05 5.245863e+06 1790
5.840875e+05 5.246763e+06 1.652500e+03
5.840875e+05 5.246813e+06 1.652500e+03
5.841375e+05 5.242813e+06 1295
5.841375e+05 5.244113e+06 1.652500e+03
5.841375e+05 5.245663e+06 1790
5.841375e+05 5.245713e+06 1790
5.841375e+05 5.245763e+06 1790
5.841375e+05 5.245813e+06 1790
5.841375e+05 5.245863e+06 1790
5.841375e+05 5.246713e+06 1625
5.841375e+05 5.246713e+06 1.652500e+03
5.841375e+05 5.246763e+06 1.652500e+03
5.841875e+05 5.242813e+06 1295
5.841875e+05 5.244113e+06 1.652500e+03
5.841875e+05 5.245863e+06 1790
5.841875e+05 5.245913e+06 1.762500e+03
5.841875e+05 5.245913e+06 1790
5.841875e+05 5.246713e+06 1625
5.842375e+05 5.242813e+06 1295
5.842375e+05 5.244063e+06 1.652500e+03
5.842375e+05 5.244113e+06 1.652500e+03
5.842375e+05 5.245913e+06 1.762500e+03
5.842375e+05 5.245963e+06 1735
5.842375e+05 5.245963e+06 1.762500e+03
5.842375e+05 5.246713e+06 1625
5.842875e+05 5.242813e+06 1295
5.842875e+05 5.244063e+06 1.652500e+03
5.842875e+05 5.245963e+06 1735
5.842875e+05 5.246013e+06 1735
5.842875e+05 5.246063e+06 1735
5.842875e+05 5.246113e+06 1735
5.842875e+05 5.246163e+06 1735
5.842875e+05 5.246213e+06 1735
5.842875e+05 5.246263e+06 1735
5.842875e+05 5.246313e+06 1735
5.842875e+05 5.246363e+06 1.707500e+03
5.842875e+05 5.246363e+06 1735
5.842875e+05 5.246413e+06 1680
5.842875e+05 5.246413e+06 1.707500e+03
5.842875e+05 5.246463e+06 1625
5.842875e+05 5.246463e+06 1.652500e+03
5.842875e+05 5.246463e+06 1680
5.842875e+05 5.246513e+06 1625
5.842875e+05 5.246563e+06 1625
5.842875e+05 5.246613e+06 1625
5.842875e+05 5.246713e+06 1625
5.843375e+05 5.242813e+06 1295
5.843375e+05 5.244063e+06 1.652500e+03
5.843375e+05 5.246613e+06 1625
5.843375e+05 5.246663e+06 1625
5.843375e+05 5.246713e+06 1625
5.843875e+05 5.242813e+06 1295
5.843875e+05 5.244063e+06 1.652500e+03
5.843875e+05 5.246713e+06 1625
5.843875e+05 5.246763e+06 1625
5.844375e+05 5.242813e+06 1295
5.844375e+05 5.242863e+06 1295
5.844375e+05 5.244063e+06 1.652500e+03
5.844375e+05 5.246763e+06 1625
5.844375e+05 5.246763e+06 1.652500e+03
5.844875e+05 5.242863e+06 1295
5.844875e+05 5.242913e+06 1295
5.844875e+05 5.244063e+06 1.652500e+03
5.844875e+05 5.246763e+06 1.652500e+03
5.845375e+05 5.242913e+06 1295
5.845375e+05 5.242963e+06 1295
5.845375e+05 5.244063e+06 1.652500e+03
5.845375e+05 5.246763e+06 1.652500e+03
5.845875e+05 5.242963e+06 1295
5.845875e+05 5.243013e+06 1.267500e+03
5.845875e+05 5.243013e+06 1295
5.845875e+05 5.244013e+06 1.652500e+03
5.845875e+05 5.244063e+06 1.652500e+03
5.845875e+05 5.246763e+06 1.652500e+03
5.846375e+05 5.243013e+06 1240
5.846375e+05 5.243013e+06 1.267500e+03
5.846375e+05 5.243063e+06 1240
5.846375e+05 5.243913e+06 1625
5.846375e+05 5.243913e+06 1.652500e+03
5.846375e+05 5.243963e+06 1.652500e+03
5.846375e+05 5.244013e+06 1.652500e+03
5.846375e+05 5.246763e+06 1.652500e+03
5.846875e+05 5.243063e+06 1.212500e+03
5.846875e+05 5.243063e+06 1240
5.846875e+05 5.243913e+06 1.597500e+03
5.846875e+05 5.243913e+06 1625
5.846875e+05 5.243963e+06 1.597500e+03
5.846875e+05 5.246763e+06 1.652500e+03
5.847375e+05 5.243063e+06 1.212500e+03
5.847375e+05 5.243963e+06 1570
5.847375e+05 5.243963e+06 1.597500e+03
5.847375e+05 5.246713e+06 1680
5.847375e+05 5.246713e+06 1.707500e+03
5.847375e+05 5.246763e+06 1.652500e+03
5.847375e+05 5.246763e+06 1680
5.847375e+05 5.246813e+06 1680
5.847875e+05 5.243063e+06 1.212500e+03
5.847875e+05 5.243963e+06 1570
5.847875e+05 5.246763e+06 1.652500e+03
5.847875e+05 5.246813e+06 1.652500e+03
5.847875e+05 5.246813e+06 1680
5.848375e+05 5.243063e+06 1.212500e+03
5.848375e+05 5.243113e+06 1.212500e+03
5.848375e+05 5.243163e+06 1.212500e+03
5.848375e+05 5.243163e+06 1240
5.848375e+05 5.243213e+06 1240
5.848375e+05 5.243263e+06 1240
5.848375e+05 5.243263e+06 1.267500e+03
5.848375e+05 5.243963e+06 1570
5.848375e+05 5.246813e+06 1.652500e+03
5.848375e+05 5.246813e+06 1680
5.848875e+05 5.243263e+06 1.267500e+03
5.848875e+05 5.243313e+06 1.267500e+03
5.848875e+05 5.243963e+06 1.542500e+03
5.848875e+05 5.243963e+06 1570
5.848875e+05 5.246813e+06 1.652500e+03
5.848875e+05 5.246813e+06 1680
5.849375e+05 5.243313e+06 1.267500e+03
5.849375e+05 5.243363e+06 1.267500e+03
5.849375e+05 5.243963e+06 1515
5.849375e+05 5.243963e+06 1.542500e+03
5.849375e+05 5.246813e+06 1.652500e+03
5.849375e+05 5.246813e+06 1680
5.849875e+05 5.243363e+06 1.267500e+03
5.849875e+05 5.243413e+06 1.267500e+03
5.849875e+05 5.243963e+06 1.487500e+03
5.849875e+05 5.243963e+06 1515
5.849875e+05 5.246813e+06 1.652500e+03
5.849875e+05 5.246813e+06 1680
5.850375e+05 5.243413e+06 1.267500e+03
5.850375e+05 5.243463e+06 1.267500e+03
5.850375e+05 5.243913e+06 1.432500e+03
5.850375e+05 5.243913e+06 1460
5.850375e+05 5.243963e+06 1460
5.850375e+05 5.243963e+06 1.487500e+03
5.850375e+05 5.246813e+06 1.652500e+03
5.850875e+05 5.243463e+06 1.267500e+03
5.850875e+05 5.243513e+06 1.267500e+03
5.850875e+05 5.243913e+06 1.432500e+03
5.850875e+05 5.246813e+06 1.652500e+03
5.851375e+05 5.243513e+06 1.267500e+03
5.851375e+05 5.243563e+06 1.267500e+03
5.851375e+05 5.243563e+06 1295
5.851375e+05 5.243613e+06 1295
5.851375e+05 5.243663e+06 1295
5.851375e+05 5.243713e+06 1295
5.851375e+05 5.243713e+06 1.322500e+03
5.851375e+05 5.243763e+06 1.322500e+03
5.851375e+05 5.243763e+06 1350
5.851375e+05 5.243913e+06 1405
5.851375e+05 5.243913e+06 1.432500e+03
5.851375e+05 5.246813e+06 1625
5.851375e+05 5.246813e+06 1.652500e+03
5.851875e+05 5.243763e+06 1350
5.851875e+05 5.243813e+06 1350
5.851875e+05 5.243863e+06 1350
5.851875e+05 5.243913e+06 1350
5.851875e+05 5.243913e+06 1.377500e+03
5.851875e+05 5.243913e+06 1405
5.851875e+05 5.243963e+06 1350
5.851875e+05 5.246813e+06 1625
5.852375e+05 5.243963e+06 1350
5.852375e+05 5.246763e+06 1625
5.852375e+05 5.246813e+06 1625
5.852875e+05 5.243963e+06 1350
5.852875e+05 5.246713e+06 1625
5.852875e+05 5.246763e+06 1625
5.853375e+05 5.243963e+06 1350
5.853375e+05 5.246663e+06 1625
5.853375e+05 5.246713e+06 1625
5.853375e+05 5.248113e+06 1.652500e+03
5.853375e+05 5.248113e+06 1680
5.853875e+05 5.243963e+06 1350
5.853875e+05 5.246663e+06 1.597500e+03
5.853875e+05 5.246663e+06 1625
5.853875e+05 5.248113e+06 1.652500e+03
5.854375e+05 5.243963e+06 1350
5.854375e+05 5.244013e+06 1350
5.854375e+05 5.246663e+06 1.542500e+03
5.854375e+05 5.246663e+06 1570
5.854375e+05 5.246663e+06 1.597500e+03
5.854375e+05 5.248063e+06 1625
5.854375e+05 5.248113e+06 1625
5.854375e+05 5.248113e+06 1.652500e+03
5.854875e+05 5.244013e+06 1.322500e+03
5.854875e+05 5.244013e+06 1350
5.854875e+05 5.244063e+06 1.322500e+03
5.854875e+05 5.246613e+06 1.542500e+03
5.854875e+05 5.246663e+06 1.542500e+03
5.854875e+05 5.248063e+06 1625
5.855375e+05 5.244063e+06 1.322500e+03
5.855375e+05 5.244113e+06 1.322500e+03
5.855375e+05 5.246313e+06 1515
5.855375e+05 5.246363e+06 1515
5.855375e+05 5.246413e+06 1515
5.855375e+05 5.246413e+06 1.542500e+03
5.855375e+05 5.246463e+06 1.542500e+03
5.855375e+05 5.246513e+06 1.542500e+03
5.855375e+05 5.246563e+06 1.542500e+03
5.855375e+05 5.246613e+06 1.542500e+03
5.855375e+05 5.246663e+06 1.542500e+03
5.855375e+05 5.247963e+06 1.542500e+03
5.855375e+05 5.247963e+06 1570
5.855375e+05 5.248013e+06 1570
5.855375e+05 5.248013e+06 1.597500e+03
5.855375e+05 5.248013e+06 1625
5.855375e+05 5.248063e+06 1625
5.855875e+05 5.244113e+06 1295
5.855875e+05 5.244113e+06 1.322500e+03
5.855875e+05 5.244163e+06 1295
5.855875e+05 5.246263e+06 1515
5.855875e+05 5.246313e+06 1515
5.855875e+05 5.246663e+06 1.542500e+03
5.855875e+05 5.246713e+06 1.542500e+03
5.855875e+05 5.247963e+06 1.542500e+03
5.856375e+05 5.244163e+06 1295
5.856375e+05 5.246213e+06 1515
5.856375e+05 5.246263e+06 1515
5.856375e+05 5.246713e+06 1.542500e+03
5.856375e+05 5.247963e+06 1.542500e+03
5.856875e+05 5.244163e+06 1295
5.856875e+05 5.244263e+06 1.322500e+03
5.856875e+05 5.244313e+06 1.322500e+03
5.856875e+05 5.244363e+06 1.322500e+03
5.856875e+05 5.244413e+06 1.322500e+03
5.856875e+05 5.244463e+06 1.322500e+03
5.856875e+05 5.244463e+06 1350
5.856875e+05 5.244513e+06 1350
5.856875e+05 5.244513e+06 1.377500e+03
5.856875e+05 5.244513e+06 1405
5.856875e+05 5.244563e+06 1405
5.856875e+05 5.244613e+06 1405
5.856875e+05 5.244663e+06 1405
5.856875e+05 5.244713e+06 1405
5.856875e+05 5.244763e+06 1405
5.856875e+05 5.244813e+06 1405
5.856875e+05 5.246163e+06 1515
5.856875e+05 5.246213e+06 1515
5.856875e+05 5.246713e+06 1.542500e+03
5.856875e+05 5.247963e+06 1.542500e+03
5.857375e+05 5.244163e+06 1295
5.857375e+05 5.244213e+06 1295
5.857375e+05 5.244263e+06 1295
5.857375e+05 5.244263e+06 1.322500e+03
5.857375e+05 5.244813e+06 1405
5.857375e+05 5.244813e+06 1.432500e+03
5.857375e+05 5.244813e+06 1460
5.857375e+05 5.244863e+06 1460
5.857375e+05 5.245813e+06 1515
5.857375e+05 5.245863e+06 1515
5.857375e+05 5.245913e+06 1515
5.857375e+05 5.245963e+06 1515
5.857375e+05 5.246013e+06 1515
5.857375e+05 5.246063e+06 1515
5.857375e+05 5.246113e+06 1515
5.857375e+05 5.246163e+06 1515
5.857375e+05 5.246713e+06 1.542500e+03
5.857375e+05 5.247963e+06 1.542500e+03
5.857875e+05 5.244163e+06 1295
5.857875e+05 5.244863e+06 1460
5.857875e+05 5.244913e+06 1460
5.857875e+05 5.244963e+06 1460
5.857875e+05 5.245013e+06 1460
5.857875e+05 5.245063e+06 1460
5.857875e+05 5.245063e+06 1.487500e+03
5.857875e+05 5.245113e+06 1.487500e+03
5.857875e+05 5.245163e+06 1.487500e+03
5.857875e+05 5.245163e+06 1515
5.857875e+05 5.245213e+06 1515
5.857875e+05 5.245263e+06 1515
5.857875e+05 5.245313e+06 1515
5.857875e+05 5.245313e+06 1.542500e+03
5.857875e+05 5.245363e+06 1.542500e+03
5.857875e+05 5.245413e+06 1.542500e+03
5.857875e+05 5.245463e+06 1.542500e+03
5.857875e+05 5.245513e+06 1.542500e+03
5.857875e+05 5.245563e+06 1.542500e+03
5.857875e+05 5.245613e+06 1.542500e+03
5.857875e+05 5.245663e+06 1.542500e+03
5.857875e+05 5.245713e+06 1515
5.857875e+05 5.245713e+06 1.542500e+03
5.857875e+05 5.245763e+06 1515
5.857875e+05 5.245813e+06 1515
5.857875e+05 5.246713e+06 1.542500e+03
5.857875e+05 5.247963e+06 1.542500e+03
5.858375e+05 5.244163e+06 1.267500e+03
5.858375e+05 5.244163e+06 1295
5.858375e+05 5.246713e+06 1.542500e+03
5.858375e+05 5.247963e+06 1515
5.858375e+05 5.247963e+06 1.542500e+03
5.858875e+05 5.244163e+06 1.267500e+03
5.858875e+05 5.246713e+06 1.542500e+03
5.858875e+05 5.247963e+06 1515
5.859375e+05 5.244163e+06 1.267500e+03
5.859375e+05 5.246713e+06 1.542500e+03
5.859375e+05 5.247963e+06 1.487500e+03
5.859375e+05 5.247963e+06 1515
5.859875e+05 5.244163e+06 1.267500e+03
5.859875e+05 5.246713e+06 1.542500e+03
5.859875e+05 5.247963e+06 1.487500e+03
5.860375e+05 5.244163e+06 1240
5.860375e+05 5.244163e+06 1.267500e+03
5.860375e+05 5.246713e+06 1.542500e+03
5.860375e+05 5.247963e+06 1.487500e+03
5.860875e+05 5.244163e+06 1.212500e+03
5.860875e+05 5.244163e+06 1240
5.860875e+05 5.246713e+06 1.542500e+03
5.860875e+05 5.247963e+06 1.487500e+03
5.860875e+05 5.247963e+06 1515
5.860875e+05 5.247963e+06 1.542500e+03
5.860875e+05 5.247963e+06 1570
5.861375e+05 5.244163e+06 1185
5.861375e+05 5.244163e+06 1.212500e+03
5.861375e+05 5.246713e+06 1.542500e+03
5.861375e+05 5.247963e+06 1.487500e+03
5.861875e+05 5.244163e+06 1185
5.861875e+05 5.246713e+06 1.542500e+03
5.861875e+05 5.247913e+06 1.487500e+03
5.861875e+05 5.247963e+06 1.487500e+03
5.862375e+05 5.244163e+06 1185
5.862375e+05 5.246713e+06 1.542500e+03
5.862375e+05 5.246763e+06 1.542500e+03
5.862375e+05 5.247863e+06 1.487500e+03
5.862375e+05 5.247913e+06 1.487500e+03
5.862875e+05 5.244163e+06 1185
5.862875e+05 5.246763e+06 1.542500e+03
5.862875e+05 5.246813e+06 1.542500e+03
5.862875e+05 5.247713e+06 1.487500e+03
5.862875e+05 5.247763e+06 1.487500e+03
5.862875e+05 5.247813e+06 1.487500e+03
5.862875e+05 5.247863e+06 1.487500e+03
5.863375e+05 5.244163e+06 1185
5.863375e+05 5.244163e+06 1.212500e+03
5.863375e+05 5.246813e+06 1.542500e+03
5.863375e+05 5.246863e+06 1.542500e+03
5.863375e+05 5.247713e+06 1.487500e+03
5.863375e+05 5.247713e+06 1515
5.863875e+05 5.244163e+06 1.212500e+03
5.863875e+05 5.246863e+06 1.542500e+03
5.863875e+05 5.247713e+06 1515
5.864375e+05 5.244163e+06 1.212500e+03
5.864375e+05 5.244213e+06 1.212500e+03
5.864375e+05 5.246863e+06 1.542500e+03
5.864375e+05 5.246913e+06 1.542500e+03
5.864375e+05 5.247713e+06 1515
5.864875e+05 5.244213e+06 1.212500e+03
5.864875e+05 5.244263e+06 1185
5.864875e+05 5.244263e+06 1.212500e+03
5.864875e+05 5.244313e+06 1185
5.864875e+05 5.246913e+06 1.542500e+03
5.864875e+05 5.247613e+06 1.542500e+03
5.864875e+05 5.247663e+06 1.542500e+03
5.864875e+05 5.247713e+06 1515
5.864875e+05 5.247713e+06 1.542500e+03
5.865375e+05 5.244313e+06 1185
5.865375e+05 5.246913e+06 1.542500e+03
5.865375e+05 5.247513e+06 1.542500e+03
5.865375e+05 5.247563e+06 1.542500e+03
5.865375e+05 5.247613e+06 1.542500e+03
5.865875e+05 5.244313e+06 1185
5.865875e+05 5.244363e+06 1185
5.865875e+05 5.246913e+06 1.542500e+03
5.865875e+05 5.246963e+06 1.542500e+03
5.865875e+05 5.247363e+06 1.542500e+03
5.865875e+05 5.247413e+06 1.542500e+03
5.865875e+05 5.247463e+06 1.542500e+03
5.865875e+05 5.247513e+06 1.542500e+03
5.866375e+05 5.244363e+06 1.157500e+03
5.866375e+05 5.244363e+06 1185
5.866375e+05 5.244413e+06 1.157500e+03
5.866375e+05 5.246963e+06 1.542500e+03
5.866375e+05 5.247013e+06 1.542500e+03
5.866375e+05 5.247063e+06 1.542500e+03
5.866375e+05 5.247113e+06 1.542500e+03
5.866375e+05 5.247163e+06 1.542500e+03
5.866375e+05 5.247213e+06 1.542500e+03
5.866375e+05 5.247263e+06 1.542500e+03
5.866375e+05 5.247313e+06 1.542500e+03
5.866375e+05 5.247363e+06 1.542500e+03
5.866875e+05 5.244413e+06 1.157500e+03
5.866875e+05 5.244463e+06 1.157500e+03
5.866875e+05 5.244513e+06 1.157500e+03
5.866875e+05 5.244563e+06 1.157500e+03
5.866875e+05 5.244613e+06 1.157500e+03
5.866875e+05 5.244663e+06 1.157500e+03
5.867375e+05 5.244663e+06 1.157500e+03
5.867875e+05 5.244663e+06 1.157500e+03
5.868375e+05 5.244663e+06 1.157500e+03
5.868875e+05 5.244663e+06 1.157500e+03
5.868875e+05 5.244713e+06 1.157500e+03
5.869375e+05 5.244713e+06 1.157500e+03
5.869875e+05 5.244713e+06 1.157500e+03
5.870375e+05 5.244713e+06 1.157500e+03
5.870875e+05 5.244713e+06 1.157500e+03
5.871375e+05 5.244713e+06 1.157500e+03
5.871875e+05 5.244713e+06 1.157500e+03
5.872375e+05 5.244713e+06 1.157500e+03
5.872875e+05 5.244713e+06 1.157500e+03
5.872875e+05 5.244763e+06 1.157500e+03
5.873375e+05 5.244763e+06 1130
5.873375e+05 5.244763e+06 1.157500e+03
5.873875e+05 5.244763e+06 1130
5.874375e+05 5.244763e+06 1130
5.874375e+05 5.244813e+06 1130
5.874375e+05 5.244863e+06 1130
5.874875e+05 5.244863e+06 1130
5.874875e+05 5.244913e+06 1130
5.875375e+05 5.244913e+06 1.102500e+03
5.875375e+05 5.244913e+06 1130
5.875375e+05 5.244963e+06 1.102500e+03
5.875875e+05 5.244963e+06 1.102500e+03
5.875875e+05 5.245013e+06 1075
5.875875e+05 5.245013e+06 1.102500e+03
5.875875e+05 5.245063e+06 1075
5.875875e+05 5.245113e+06 1075
5.875875e+05 5.245163e+06 1075
5.875875e+05 5.245213e+06 1075
5.875875e+05 5.245263e+06 1075
5.875875e+05 5.245313e+06 1075
5.875875e+05 5.245363e+06 1075
5.876375e+05 5.244963e+06 1.102500e+03
5.876375e+05 5.245363e+06 1075
5.876375e+05 5.245413e+06 1075
5.876875e+05 5.244963e+06 1.102500e+03
5.876875e+05 5.245413e+06 1075
5.876875e+05 5.245463e+06 1075
5.877375e+05 5.244963e+06 1.102500e+03
5.877375e+05 5.245463e+06 1075
5.877875e+05 5.245463e+06 1075
5.877875e+05 5.245513e+06 1075
5.878375e+05 5.245513e+06 1075
5.878875e+05 5.245513e+06 1075
5.879375e+05 5.245513e+06 1075
5.879875e+05 5.245513e+06 1075
5.880375e+05 5.245513e+06 1075
5.880375e+05 5.245563e+06 1075
5.880375e+05 5.245613e+06 1075
5.880875e+05 5.245613e+06 1075
5.881375e+05 5.245613e+06 1075
5.881875e+05 5.245613e+06 1075
5.882375e+05 5.245613e+06 1075
5.882375e+05 5.245663e+06 1075
5.882875e+05 5.245663e+06 1075
5.882875e+05 5.245713e+06 1075
5.882875e+05 5.245763e+06 1075
5.883375e+05 5.245763e+06 1075
5.883375e+05 5.245813e+06 1075
5.883375e+05 5.245863e+06 1075
5.883375e+05 5.245913e+06 1075
5.883375e+05 5.245963e+06 1075
5.883375e+05 5.246013e+06 1075
5.883875e+05 5.246013e+06 1.047500e+03
5.883875e+05 5.246013e+06 1075
5.883875e+05 5.246063e+06 1020
5.883875e+05 5.246063e+06 1.047500e+03
5.883875e+05 5.246113e+06 9.925000e+02
5.883875e+05 5.246113e+06 1020
5.883875e+05 5.246163e+06 965
5.883875e+05 5.246163e+06 9.925000e+02
5.883875e+05 5.246213e+06 9.375000e+02
5.883875e+05 5.246213e+06 965
5.884375e+05 5.246213e+06 9.375000e+02
5.884375e+05 5.246263e+06 9.375000e+02
5.884875e+05 5.246263e+06 9.375000e+02
5.884875e+05 5.246313e+06 8.825000e+02
5.884875e+05 5.246313e+06 910
5.884875e+05 5.246313e+06 9.375000e+02
5.884875e+05 5.246363e+06 8.825000e+02
5.884875e+05 5.246413e+06 8.825000e+02
5.884875e+05 5.246463e+06 8.825000e+02
5.884875e+05 5.246513e+06 8.825000e+02
5.884875e+05 5.246563e+06 8.825000e+02
5.884875e+05 5.246613e+06 8.825000e+02
5.885375e+05 5.246613e+06 8.825000e+02
